Alex Rodriguez0.jpg,-0.410707967306,-0.368085846823,1.82422022157,-0.507713324707,-0.0982119932898,0.221856068201,1.72335041761,-0.401887699382,0.308150790411,-0.91833834984,0.211443596822
Alex Rodriguez1.jpg,-0.599231162404,0.244866337239,0.192426363494,0.67244701989,-1.98210823228,-0.384889153191,-0.138470449085,0.249285902945,0.107315862884,-0.113604002972,0.160092884142
Alex Rodriguez10.jpg,-0.452297082776,0.210618088498,1.34446976327,0.35643524098,-3.38715344494,-0.0920902973565,0.929107497179,0.353971314546,-0.229568439452,0.0298125074797,-0.131281687633
Alex Rodriguez11.jpg,0.125104433517,-0.238081233885,0.649388271965,-0.162833889486,-2.08954432492,0.380639549898,0.0707999117014,0.0138676738031,-0.883424094264,-0.178004732555,-0.134510728449
Alex Rodriguez12.jpg,0.0113227781013,-0.287876298883,0.851651421949,-0.669578218503,1.37358845397,-0.501596199533,0.0302925336268,0.43744284559,-0.00734378342957,-0.986719333254,0.262742652176
Alex Rodriguez13.jpg,0.109729633096,-0.141345497544,-1.34732533581,-1.24289873088,0.596538570466,-0.582830366654,-0.387882341911,1.24396170255,0.239004423172,-0.846260985085,0.304180340768
Alex Rodriguez14.jpg,0.189254497705,0.373511033629,0.11383410748,-0.695458967211,-2.09918911097,0.0819712809382,-1.18212541387,0.640498932394,0.502331940446,-0.907466451627,0.0429463516922
Alex Rodriguez15.jpg,-0.438103295912,-0.511905735994,-1.06245901653,0.530812011683,-0.219133574774,0.371241773617,0.0511324419885,-0.154064585649,0.821616020258,0.167045273935,-0.288897453053
Alex Rodriguez16.jpg,0.402836058228,-0.375517691424,-1.19073187648,0.942843866039,-1.48603282672,0.289095727355,-0.520860956422,0.752344118596,0.679021574929,-0.172621077878,0.150920424931
Alex Rodriguez17.jpg,-0.0772286958174,0.0723246495765,-0.221680917152,-1.23717586188,0.793510913433,-0.256163598824,-1.49819812955,1.24341290821,0.603194148563,-0.832610323404,0.423227233415
Alex Rodriguez18.jpg,-0.216611825888,-0.350417203147,0.891186315464,-1.50546419104,1.88098134337,-0.408008158245,-1.17947064362,0.742754161815,0.850418362277,-0.962950254157,-0.0644116398368
Alex Rodriguez19.jpg,-0.452443789081,0.083021210985,0.481627587291,-1.24114421052,1.51606985253,-0.107683640817,-1.77370032124,0.28148006514,0.442540294793,-1.07894075141,0.37622985172
Alex Rodriguez2.jpg,-0.0205978615495,-0.487830542991,-1.50821753966,0.439640652042,-3.30064027037,0.842853108581,0.0940163739074,-0.396769756041,0.774960591906,0.159702821053,-0.395450479612
